accepted_name,occurrence_no,class,collection_no,cc,max_ma,min_ma,lat,lng,paleolat,paleolng,group,stage,MAT_degC,GSP_cm,MAP_cm,s_temp,s_precip
Hyperodapedon,896132,Reptilia,99407,BR,237,208.5,-29.694445,-53.769444,-38.71,-8.98,Tetrapoda,Norian,21.42285,11.847809999999999,0.5831915,48.4212025,1.050329
Rauisuchus tiradentes,896133,Reptilia,99408,BR,237,208.5,-29.694445,-53.769444,-38.71,-8.98,Tetrapoda,Norian,21.42285,11.847809999999999,0.5831915,48.4212025,1.050329
Hyperodapedon,896134,Reptilia,99409,BR,237,208.5,-29.694445,-53.769444,-38.71,-8.98,Tetrapoda,Norian,21.42285,11.847809999999999,0.5831915,48.4212025,1.050329
Hyperodapedon,896135,Reptilia,99410,BR,237,208.5,-29.694445,-53.769444,-38.71,-8.98,Tetrapoda,Norian,21.42285,11.847809999999999,0.5831915,48.4212025,1.050329
Rauisuchus tiradentes,896136,Reptilia,99410,BR,237,208.5,-29.694445,-53.769444,-38.71,-8.98,Tetrapoda,Norian,21.42285,11.847809999999999,0.5831915,48.4212025,1.050329
Hyperodapedon,896137,Reptilia,99411,BR,237,208.5,-29.666668,-53.75,-38.68,-8.96,Tetrapoda,Norian,21.42285,11.847809999999999,0.5831915,48.4212025,1.050329
Madygenerpeton pustulatus,897135,Osteichthyes,99542,KG,242,228,40.066666,70.216667,39.53,77.42,Tetrapoda,Carnian,8.829437,21.21759,1.582501,51.70093,4.425196
Pachygenelus monus,899256,Osteichthyes,75187,ZA,201.3,190.8,-31.15,26.616667,-44.78,13.41,Tetrapoda,Sinemurian,18.876649999999998,11.325731999999999,0.5233883500000001,45.02206325,1.09151965
Chiniquodon kalanoro,900033,Osteichthyes,100373,MG,242,228,-22.166668,45,-35.76,30.15,Tetrapoda,Carnian,23.70587,49.62557,1.522107,42.596834,5.745908
Dadadon isaloi,900034,Osteichthyes,100373,MG,242,228,-22.166668,45,-35.76,30.15,Tetrapoda,Carnian,23.70587,49.62557,1.522107,42.596834,5.745908
Xixiposaurus suni,900834,Saurischia,100542,CN,201.3,190.8,25.592993,102.320404,37.91,121.98,Sauropodomorpha,Sinemurian,11.720305,41.73956,1.895757,58.682445,3.8147064999999998
Jingshanosaurus xinwaensis,902174,Saurischia,101071,CN,201.3,190.8,24.956287,102.146523,37.26,121.9,Sauropodomorpha,Sinemurian,12.010353333333335,44.80945,1.9814016666666665,59.93595666666667,4.571732666666667
Australochelys africanus,906219,Reptilia,101830,ZA,201.3,190.8,-28.959167,27.434723,-42.98,15.4,Tetrapoda,Sinemurian,18.876649999999998,11.325731999999999,0.5233883500000001,45.02206325,1.09151965
Tritylodon longaevus,920922,Osteichthyes,105240,LS,201.3,190.8,-29.799999,27.416668,-43.76,14.98,Tetrapoda,Sinemurian,18.876649999999998,11.325731999999999,0.5233883500000001,45.02206325,1.09151965
Vinceria vieja,920925,Osteichthyes,105243,AR,242,228,-34.849998,-68.5,-40.4,-27.12,Tetrapoda,Carnian,17.86243,19.52872,1.861938,44.56839,9.5364732
Tritheledon riconoi,920926,Osteichthyes,36669,ZA,201.3,190.8,-30.433332,28.516666,-44.69,15.91,Tetrapoda,Sinemurian,16.914794999999998,17.39286,0.9402790000000001,43.35389485,1.8849785
Megazostrodon rudnerae,922658,Osteichthyes,105601,LS,201.3,190.8,-30.35,27.75,-44.38,15.08,Tetrapoda,Sinemurian,18.876649999999998,11.325731999999999,0.5233883500000001,45.02206325,1.09151965
Elliotherium kersteni,923121,Osteichthyes,105703,ZA,201.3,190.8,-28.549999,27.950001,-42.75,16.17,Tetrapoda,Sinemurian,22.091050000000003,8.296498,0.3152922,46.4278112,0.480833
Leptosuchus studeri,923788,Reptilia,105766,US,237,208.5,35.366669,-102.166664,10.57,-30.7,Tetrapoda,Norian,37.735045,33.402765,0.9278544,3.7382199999999983,4.522439650000001
Tecovasuchus chatterjeei,923793,Reptilia,105766,US,237,208.5,35.366669,-102.166664,10.57,-30.7,Tetrapoda,Norian,37.735045,33.402765,0.9278544,3.7382199999999983,4.522439650000001
Tecovasuchus chatterjeei,923794,Reptilia,105769,US,237,208.5,33.5,-101.066666,8.57,-30.13,Tetrapoda,Norian,36.08804,30.94502,0.8595847999999999,4.492064999999998,4.78209742
Poposaurus gracilis,923795,Reptilia,105769,US,237,208.5,33.5,-101.066666,8.57,-30.13,Tetrapoda,Norian,36.08804,30.94502,0.8595847999999999,4.492064999999998,4.78209742
Scalenodontoides macrodontes,923797,Osteichthyes,105770,LS,228,201.3,-30.516666,27.483334,-52.12,8.98,Tetrapoda,Rhaetian,15.78574,9.105204,0.74504335,44.5972425,3.1433772
Scalenodontoides macrodontes,923799,Osteichthyes,105771,ZA,228,201.3,-31.616667,26.416668,-52.67,6.81,Tetrapoda,Rhaetian,13.922055,8.1037605,0.84417765,42.916866999999996,3.9720847
Hyperodapedon mariensis,924721,Reptilia,92319,BR,237,208.5,-29.633333,-54.133331,-38.69,-9.39,Tetrapoda,Norian,21.42285,11.847809999999999,0.5831915,48.4212025,1.050329
Hyperodapedon sanjuanensis,924722,Reptilia,105825,BR,237,208.5,-29.633333,-54.133331,-38.69,-9.39,Tetrapoda,Norian,21.42285,11.847809999999999,0.5831915,48.4212025,1.050329
Hyperodapedon sanjuanensis,924730,Reptilia,99410,BR,237,208.5,-29.694445,-53.769444,-38.71,-8.98,Tetrapoda,Norian,21.42285,11.847809999999999,0.5831915,48.4212025,1.050329
Parasuchus hislopi,930891,Reptilia,106521,IN,237,208.5,19.133333,79.666664,-37.59,45.02,Tetrapoda,Norian,26.563035,112.419265,3.122754,22.918995,16.647987999999998
Parasuchus hislopi,930894,Reptilia,98628,IN,237,208.5,19.166668,79.666664,-37.57,45.06,Tetrapoda,Norian,26.563035,112.419265,3.122754,22.918995,16.647987999999998
Basutodon ferox,933050,Reptilia,107171,LS,228,201.3,-28.866667,28.033333,-50.86,10.85,Tetrapoda,Rhaetian,15.78574,9.105204,0.74504335,44.5972425,3.1433772
Aetobarbakinoides brasiliensis,945308,Reptilia,92319,BR,237,208.5,-29.633333,-54.133331,-38.69,-9.39,Tetrapoda,Norian,21.42285,11.847809999999999,0.5831915,48.4212025,1.050329
Panthasaurus maleriensis,959358,Osteichthyes,112285,IN,237,208.5,19.216667,79.583336,-37.48,45.07,Tetrapoda,Norian,26.563035,112.419265,3.122754,22.918995,16.647987999999998
Koskinonodon perfectus,968281,Osteichthyes,98596,US,237,208.5,33.581253,-101.17057,8.67,-30.2,Tetrapoda,Norian,36.08804,30.94502,0.8595847999999999,4.492064999999998,4.78209742
Sharovipteryx mirabilis,970665,Reptilia,115162,KG,242,228,40.066666,70.183334,39.51,77.39,Tetrapoda,Carnian,8.829437,21.21759,1.582501,51.70093,4.425196
Longisquama insignis,970669,Reptilia,115162,KG,242,228,40.066666,70.183334,39.51,77.39,Tetrapoda,Carnian,8.829437,21.21759,1.582501,51.70093,4.425196
Triassurus sixtelae,970671,Osteichthyes,115162,KG,242,228,40.066666,70.183334,39.51,77.39,Tetrapoda,Carnian,8.829437,21.21759,1.582501,51.70093,4.425196
Madysaurus sharovi,970672,Osteichthyes,115162,KG,242,228,40.066666,70.183334,39.51,77.39,Tetrapoda,Carnian,8.829437,21.21759,1.582501,51.70093,4.425196
Diodorus scytobrachion,984227,Reptilia,118012,MA,237,208.5,31.06344,-8.96705,16.13,0.88,Dinosauromorpha,Norian,36.26936,58.72961333333334,1.631375,5.813870000000001,9.962299273333333
Pattsia likhoelensis,1010421,Osteichthyes,123298,LS,201.3,190.8,-29.85,27.266666,-43.77,14.78,Tetrapoda,Sinemurian,18.876649999999998,11.325731999999999,0.5233883500000001,45.02206325,1.09151965
Bridetherium dorisae,1011618,Mammalia,46137,UK,201.3,190.8,51.472221,-3.590833,37.3,9.22,Tetrapoda,Sinemurian,25.551395,54.801175,1.798633,39.3611095,4.3060025
Paceyodon davidi,1011619,Mammalia,46137,UK,201.3,190.8,51.472221,-3.590833,37.3,9.22,Tetrapoda,Sinemurian,25.551395,54.801175,1.798633,39.3611095,4.3060025
Indotherium pranhitai,1061286,Mammalia,131074,IN,199.3,182.7,19.108334,79.916664,-25.49,47.09,Tetrapoda,Pliensbachian,29.026275,135.61055,3.7669610000000002,15.26709,15.312364500000001
Kotatherium haldanei,1061287,Mammalia,131074,IN,199.3,182.7,19.108334,79.916664,-25.49,47.09,Tetrapoda,Pliensbachian,29.026275,135.61055,3.7669610000000002,15.26709,15.312364500000001
Jaklapallisaurus asymmetrica,1066214,Saurischia,131840,IN,228,201.3,19.166668,79.599998,-34.16,46.36,Sauropodomorpha,Rhaetian,28.765884999999997,143.5269,3.986853,16.0459,24.4451915
Pampadromaeus barberenai,1071601,Saurischia,98623,BR,237,208.5,-29.679167,-53.292778,-38.64,-8.46,Sauropodomorpha,Norian,21.42285,11.847809999999999,0.5831915,48.4212025,1.050329
Exaeretodon riograndensis,1071624,Osteichthyes,98623,BR,237,208.5,-29.679167,-53.292778,-38.64,-8.46,Tetrapoda,Norian,21.42285,11.847809999999999,0.5831915,48.4212025,1.050329
Spinosuchus caseanus,1080976,Reptilia,71982,US,237,208.5,35.384998,-102.16111,10.59,-30.69,Tetrapoda,Norian,37.735045,33.402765,0.9278544,3.7382199999999983,4.522439650000001
Leptosuchus crosbiensis,1080977,Reptilia,105766,US,237,208.5,35.366669,-102.166664,10.57,-30.7,Tetrapoda,Norian,37.735045,33.402765,0.9278544,3.7382199999999983,4.522439650000001
Calyptosuchus wellesi,1081002,Reptilia,135662,US,237,208.5,35.366669,-102.166664,10.57,-30.7,Tetrapoda,Norian,37.735045,33.402765,0.9278544,3.7382199999999983,4.522439650000001
Calyptosuchus wellesi,1081007,Reptilia,98596,US,237,208.5,33.581253,-101.17057,8.67,-30.2,Tetrapoda,Norian,36.08804,30.94502,0.8595847999999999,4.492064999999998,4.78209742
Poposaurus gracilis,1081009,Reptilia,98596,US,237,208.5,33.581253,-101.17057,8.67,-30.2,Tetrapoda,Norian,36.08804,30.94502,0.8595847999999999,4.492064999999998,4.78209742
Parasuchus hislopi,1088561,Reptilia,112285,IN,237,208.5,19.216667,79.583336,-37.48,45.07,Tetrapoda,Norian,26.563035,112.419265,3.122754,22.918995,16.647987999999998
Hyperodapedon huxleyi,1088562,Reptilia,112285,IN,237,208.5,19.216667,79.583336,-37.48,45.07,Tetrapoda,Norian,26.563035,112.419265,3.122754,22.918995,16.647987999999998
Hyperodapedon huxleyi,1088565,Reptilia,112285,IN,237,208.5,19.216667,79.583336,-37.48,45.07,Tetrapoda,Norian,26.563035,112.419265,3.122754,22.918995,16.647987999999998
Panthasaurus maleriensis,1089186,Osteichthyes,136899,IN,237,208.5,19.216667,79.583336,-37.48,45.07,Tetrapoda,Norian,26.563035,112.419265,3.122754,22.918995,16.647987999999998
Panthasaurus maleriensis,1089187,Osteichthyes,136900,IN,237,208.5,19.216667,79.583336,-37.48,45.07,Tetrapoda,Norian,26.563035,112.419265,3.122754,22.918995,16.647987999999998
Panthasaurus maleriensis,1089188,Osteichthyes,136901,IN,237,208.5,19.216667,79.583336,-37.48,45.07,Tetrapoda,Norian,26.563035,112.419265,3.122754,22.918995,16.647987999999998
Hyperodapedon huxleyi,1089192,Reptilia,98628,IN,237,208.5,19.166668,79.666664,-37.57,45.06,Tetrapoda,Norian,26.563035,112.419265,3.122754,22.918995,16.647987999999998
Hyperodapedon huxleyi,1089193,Reptilia,136902,IN,237,208.5,19.216667,79.583336,-37.48,45.07,Tetrapoda,Norian,26.563035,112.419265,3.122754,22.918995,16.647987999999998
Hyperodapedon huxleyi,1089194,Reptilia,136899,IN,237,208.5,19.216667,79.583336,-37.48,45.07,Tetrapoda,Norian,26.563035,112.419265,3.122754,22.918995,16.647987999999998
Hyperodapedon huxleyi,1089195,Reptilia,136903,IN,237,208.5,19.166668,79.666664,-37.57,45.06,Tetrapoda,Norian,26.563035,112.419265,3.122754,22.918995,16.647987999999998
Thomasia moorei,1091075,Mammalia,137123,UK,201.3,190.8,51.472221,-3.590833,37.3,9.22,Tetrapoda,Sinemurian,25.551395,54.801175,1.798633,39.3611095,4.3060025
Kuehneotherium,1091785,Mammalia,137123,UK,201.3,190.8,51.472221,-3.590833,37.3,9.22,Tetrapoda,Sinemurian,25.551395,54.801175,1.798633,39.3611095,4.3060025
Edentosuchus,1092040,Reptilia,137287,US,199.3,182.7,36.066666,-111.26667,15.31,-39.79,Tetrapoda,Pliensbachian,32.493455,45.104189999999996,1.2528942,13.15097,8.5202205685
Edentosuchus,1092043,Reptilia,137288,US,199.3,182.7,36.066666,-111.26667,15.31,-39.79,Tetrapoda,Pliensbachian,32.493455,45.104189999999996,1.2528942,13.15097,8.5202205685
Edentosuchus,1092048,Reptilia,137292,US,199.3,182.7,35.966667,-111.25,15.21,-39.78,Tetrapoda,Pliensbachian,32.493455,45.104189999999996,1.2528942,13.15097,8.5202205685
Kayentatherium wellesi,1092052,Osteichthyes,137294,US,199.3,182.7,35.900002,-111.183334,15.14,-39.73,Tetrapoda,Pliensbachian,32.493455,45.104189999999996,1.2528942,13.15097,8.5202205685
Kayentatherium wellesi,1092055,Osteichthyes,137286,US,199.3,182.7,35.679169,-111.027779,14.91,-39.61,Tetrapoda,Pliensbachian,32.493455,45.104189999999996,1.2528942,13.15097,8.5202205685
Heterodontosaurus tucki,1092063,Ornithischia,49394,ZA,201.3,190.8,-30.780001,27.950001,-44.84,15.1,Dinosauromorpha,Sinemurian,19.173566666666666,9.927592666666666,0.4416976,45.7402225,0.9707262
Lycorhinus,1092066,Ornithischia,137299,ZA,201.3,190.8,-30.75,27.200001,-44.59,14.26,Tetrapoda,Sinemurian,18.876649999999998,11.325731999999999,0.5233883500000001,45.02206325,1.09151965
Sinosaurus triassicus,1092250,Saurischia,71803,CN,201.3,190.8,25.179985,102.09417,37.48,121.8,Dinosauromorpha,Sinemurian,12.010353333333335,44.80945,1.9814016666666665,59.93595666666667,4.571732666666667
Kyrgyzsaurus bukhanchenkoi,1112904,Reptilia,115162,KG,242,228,40.066666,70.183334,39.51,77.39,Tetrapoda,Carnian,8.829437,21.21759,1.582501,51.70093,4.425196
Thecodontosaurus minimus,1163999,Saurischia,149712,LS,201.3,190.8,-29.816668,27.25,-43.73,14.78,Sauropodomorpha,Sinemurian,18.876649999999998,11.325731999999999,0.5233883500000001,45.02206325,1.09151965
Lutungutali sitwensis,1178773,Reptilia,151894,ZM,247.2,228,-10.833889,33.186943,-38.95,19.84,Dinosauromorpha,Carnian,23.43857,27.61415,0.8762201,46.118351,3.2936421999999994
Eucnemesaurus entaxonis,1293849,Saurischia,172834,ZA,228,201.3,-30.884722,26.910557,-52.22,7.99,Sauropodomorpha,Rhaetian,15.78574,9.105204,0.74504335,44.5972425,3.1433772
Deccanodon maleriensis,1302445,Osteichthyes,174080,IN,237,208.5,19.216667,79.57917,-37.48,45.07,Tetrapoda,Norian,26.563035,112.419265,3.122754,22.918995,16.647987999999998
Pampadromaeus barberenai,1308718,Saurischia,98623,BR,237,208.5,-29.679167,-53.292778,-38.64,-8.46,Sauropodomorpha,Norian,21.42285,11.847809999999999,0.5831915,48.4212025,1.050329
Exaeretodon riograndensis,1308721,Osteichthyes,175572,BR,237,208.5,-29.702223,-52.862221,-38.62,-7.98,Tetrapoda,Norian,21.42285,11.847809999999999,0.5831915,48.4212025,1.050329
Proterochampsa nodosa,1308722,Reptilia,175572,BR,237,208.5,-29.702223,-52.862221,-38.62,-7.98,Tetrapoda,Norian,21.42285,11.847809999999999,0.5831915,48.4212025,1.050329
Charruodon tetracuspidatus,1308723,Osteichthyes,175572,BR,237,208.5,-29.702223,-52.862221,-38.62,-7.98,Tetrapoda,Norian,21.42285,11.847809999999999,0.5831915,48.4212025,1.050329
Cerritosaurus binsfeldi,1308725,Reptilia,175573,BR,237,208.5,-29.666668,-53.75,-38.68,-8.96,Tetrapoda,Norian,21.42285,11.847809999999999,0.5831915,48.4212025,1.050329
Polesinesuchus aurelioi,1308746,Reptilia,175578,BR,237,208.5,-29.658611,-53.435833,-38.64,-8.62,Tetrapoda,Norian,21.26191,11.998536666666666,0.6116987333333334,48.78900066666667,1.2559723333333332
Sphenotitan leyesi,1315237,Reptilia,176414,AR,228,201.3,-31.6,-67.400002,-41.52,-20.36,Tetrapoda,Rhaetian,19.3873,12.470872,0.8117127500000001,36.8778255,4.2946649
Caseosaurus crosbyensis,1330171,Saurischia,71979,US,237,208.5,33.606396,-101.138519,8.69,-30.17,Dinosauromorpha,Norian,36.08804,30.94502,0.8595847999999999,4.492064999999998,4.78209742
Massospondylus carinatus,1334981,Saurischia,24755,ZW,201.3,190.8,-22.13658,29.566,-37.15,20.67,Sauropodomorpha,Sinemurian,26.19409,11.616869333333334,0.3446806666666667,46.11471733333333,1.8485955666666667
Cuyosuchus huenei,1347690,Reptilia,182589,AR,237,208.5,-32.933334,-69.01667,-42.15,-25.1,Tetrapoda,Norian,19.699939999999998,16.89284,1.0063227000000001,38.699191,4.6850614
Ixalerpeton polesinensis,1347761,Reptilia,175578,BR,237,208.5,-29.658611,-53.435833,-38.64,-8.62,Dinosauromorpha,Norian,21.26191,11.998536666666666,0.6116987333333334,48.78900066666667,1.2559723333333332
Buriolestes schultzi,1347762,Saurischia,175578,BR,237,208.5,-29.658611,-53.435833,-38.64,-8.62,Sauropodomorpha,Norian,21.26191,11.998536666666666,0.6116987333333334,48.78900066666667,1.2559723333333332
Proterochampsa barrionuevoi,1349942,Reptilia,92316,AR,237,208.5,-30.116667,-67.883331,-39.24,-24.29,Tetrapoda,Norian,21.673065,13.8825195,0.6888899500000001,41.2096585,2.5213372499999998
Proterochampsa barrionuevoi,1349943,Reptilia,92315,AR,237,208.5,-30.116667,-67.883331,-39.24,-24.29,Tetrapoda,Norian,21.673065,13.8825195,0.6888899500000001,41.2096585,2.5213372499999998
Saurosuchus galilei,1349944,Reptilia,92315,AR,237,208.5,-30.116667,-67.883331,-39.24,-24.29,Tetrapoda,Norian,21.673065,13.8825195,0.6888899500000001,41.2096585,2.5213372499999998
Pseudochampsa ischigualastensis,1349988,Reptilia,182945,AR,237,208.5,-30.137222,-67.877502,-39.26,-24.28,Tetrapoda,Norian,21.673065,13.8825195,0.6888899500000001,41.2096585,2.5213372499999998
Chinlestegophis jenkinsi,1367333,Osteichthyes,92089,US,228,201.3,39.833332,-106.333336,14.24,-34.32,Tetrapoda,Rhaetian,34.904984999999996,29.747865,0.8263308,9.07239,5.723873234
Zanclodon crenatus,1374082,Reptilia,139831,DE,242,201.3,49.080002,9.68,29.46,22.46,Tetrapoda,Rhaetian,27.62421,39.06226,1.130606,42.384185,3.893985
Thomasia woutersi,1382118,Mammalia,131520,BE,228,201.3,49.75,5.79,30.8,17.7,Tetrapoda,Rhaetian,27.693895,44.20343,1.2506460000000001,38.6632825,3.5569914999999996
Protosuchus haughtoni,1385188,Reptilia,190130,ZA,201.3,190.8,-28.316668,27.6,-42.43,15.88,Tetrapoda,Sinemurian,22.091050000000003,8.296498,0.3152922,46.4278112,0.480833
Pelorocephalus mendozensis,1395196,Osteichthyes,192149,AR,237,208.5,-32.950001,-69.18306,-42.19,-25.28,Tetrapoda,Norian,19.699939999999998,16.89284,1.0063227000000001,38.699191,4.6850614
Pelorocephalus tenax,1395197,Osteichthyes,182589,AR,237,208.5,-32.933334,-69.01667,-42.15,-25.1,Tetrapoda,Norian,19.699939999999998,16.89284,1.0063227000000001,38.699191,4.6850614
Pelorocephalus cacheutensis,1395198,Osteichthyes,192150,AR,237,208.5,-33.0812,-69.1101,-42.31,-25.18,Tetrapoda,Norian,19.699939999999998,16.89284,1.0063227000000001,38.699191,4.6850614
Pentasaurus goggai,1395229,Osteichthyes,36610,ZA,228,201.3,-30.950001,26.616667,-52.16,7.58,Tetrapoda,Rhaetian,15.78574,9.105204,0.74504335,44.5972425,3.1433772
Cricodon metabolus,1397335,Osteichthyes,151894,ZM,247.2,228,-10.833889,33.186943,-38.95,19.84,Tetrapoda,Carnian,23.43857,27.61415,0.8762201,46.118351,3.2936421999999994
Pagosvenator candelariensis,1400741,Reptilia,193001,BR,242,228,-29.758612,-52.770279,-36.45,-10.83,Tetrapoda,Carnian,20.94003,12.29999,0.6687132,49.524597,1.6672589999999998
Bagualosaurus agudoensis,1403127,Saurischia,98623,BR,237,208.5,-29.679167,-53.292778,-38.64,-8.46,Sauropodomorpha,Norian,21.42285,11.847809999999999,0.5831915,48.4212025,1.050329
Orthosuchus stormbergi,1405108,Reptilia,194004,ZA,201.3,190.8,-28.51667,28.616671,-42.92,16.94,Tetrapoda,Sinemurian,19.83466,14.20518,0.59802875,45.5641455,1.2056179999999999
Orthosuchus stormbergi,1405110,Reptilia,194005,ZA,201.3,190.8,-28.552641,27.95343,-42.76,16.17,Tetrapoda,Sinemurian,22.091050000000003,8.296498,0.3152922,46.4278112,0.480833
Protosuchus haughtoni,1405111,Reptilia,194006,ZA,201.3,190.8,-28.416668,28.5,-42.79,16.85,Tetrapoda,Sinemurian,19.83466,14.20518,0.59802875,45.5641455,1.2056179999999999
Ozimek volans,1405851,Reptilia,61449,PL,237,208.5,50.669167,18.249166,33.11,27.91,Tetrapoda,Norian,28.49476,30.649359999999998,0.8709006,37.50571166666666,2.2608046666666666
Alemoatherium huebneri,1406774,Osteichthyes,72086,BR,237,208.5,-29.697779,-53.774166,-38.72,-8.99,Tetrapoda,Norian,21.42285,11.847809999999999,0.5831915,48.4212025,1.050329
Aleodon cromptoni,1406780,Osteichthyes,194386,BR,242,228,-29.71611,-52.194721,-36.4,-10.21,Tetrapoda,Carnian,20.94003,12.29999,0.6687132,49.524597,1.6672589999999998
Aleodon cromptoni,1406781,Osteichthyes,194387,BR,242,228,-29.776943,-52.726665,-36.47,-10.78,Tetrapoda,Carnian,20.94003,12.29999,0.6687132,49.524597,1.6672589999999998
Aleodon cromptoni,1406784,Osteichthyes,194388,BR,242,228,-29.767221,-52.885277,-36.46,-10.95,Tetrapoda,Carnian,20.94003,12.29999,0.6687132,49.524597,1.6672589999999998
Aleodon cromptoni,1406786,Osteichthyes,194390,BR,242,228,-29.745832,-52.988056,-36.44,-11.06,Tetrapoda,Carnian,20.94003,12.29999,0.6687132,49.524597,1.6672589999999998
Andescynodon mendozensis,1417966,Osteichthyes,192149,AR,237,208.5,-32.950001,-69.18306,-42.19,-25.28,Tetrapoda,Norian,19.699939999999998,16.89284,1.0063227000000001,38.699191,4.6850614
Chiniquodon theotonicus,1417967,Osteichthyes,92318,AR,237,208.5,-30.116667,-67.883331,-39.24,-24.29,Tetrapoda,Norian,21.673065,13.8825195,0.6888899500000001,41.2096585,2.5213372499999998
Koskinonodon perfectus,1418491,Osteichthyes,71982,US,237,208.5,35.384998,-102.16111,10.59,-30.69,Tetrapoda,Norian,37.735045,33.402765,0.9278544,3.7382199999999983,4.522439650000001
Apachesaurus gregorii,1418492,Osteichthyes,71982,US,237,208.5,35.384998,-102.16111,10.59,-30.69,Tetrapoda,Norian,37.735045,33.402765,0.9278544,3.7382199999999983,4.522439650000001
Otischalkia elderae,1418493,Reptilia,71982,US,237,208.5,35.384998,-102.16111,10.59,-30.69,Tetrapoda,Norian,37.735045,33.402765,0.9278544,3.7382199999999983,4.522439650000001
Smilosuchus gregorii,1418494,Reptilia,71982,US,237,208.5,35.384998,-102.16111,10.59,-30.69,Tetrapoda,Norian,37.735045,33.402765,0.9278544,3.7382199999999983,4.522439650000001
Malerisaurus robinsonae,1418700,Reptilia,106521,IN,237,208.5,19.133333,79.666664,-37.59,45.02,Tetrapoda,Norian,26.563035,112.419265,3.122754,22.918995,16.647987999999998
